id, Positive Score, Negative Score, Net Score
42185,0,1,-1
42186,2,0,2
42187,2,0,2
42188,1,0,1
42189,0,0,0
42190,0,0,0
42191,1,0,1
42192,0,0,0
42193,0,0,0
42194,0,2,-2
42195,2,0,2
42196,2,0,2
42197,0,1,-1
42198,1,1,-1
42199,0,0,0
42200,0,0,0
42201,2,0,2
42202,0,0,0
42203,0,0,0
42204,3,0,3
42205,1,0,1
42206,0,0,0
42207,1,0,1
42208,4,0,4
42209,0,2,-2
42210,0,0,0
42211,0,0,0
42212,1,0,1
42213,0,0,0
42214,1,1,-1
42215,0,1,-1
42216,1,0,1
42217,4,0,4
42218,0,1,-1
42219,0,0,0
42220,2,0,2
42221,5,0,5
42222,2,0,2
42223,4,0,4
42224,0,2,-2
42225,1,0,1
42226,1,0,1
42227,3,1,3
42228,2,0,2
42229,1,0,1
42230,0,0,0
42231,0,0,0
42232,0,1,-1
42233,1,2,-2
42234,0,0,0
42235,2,0,2
42236,0,0,0
42237,0,0,0
42238,1,0,1
42239,1,0,1
42240,0,0,0
42241,0,1,-1
42242,0,0,0
42243,1,3,-3
42244,0,0,0
42245,1,0,1
42246,0,0,0
42247,1,0,1
42248,0,0,0
42249,1,1,-1
42250,2,0,2
42251,3,0,3
42252,2,0,2
42253,1,0,1
42254,0,0,0
42255,2,0,2
42256,0,0,0
42257,1,0,1
42258,1,0,1
42259,0,0,0
42260,1,0,1
42261,1,0,1
42262,1,0,1
42263,0,1,-1
42264,1,0,1
42265,0,0,0
42266,1,0,1
42267,2,1,2
42268,1,0,1
42269,0,0,0
42270,0,1,-1
42271,0,0,0
42272,0,0,0
42273,1,0,1
42274,1,0,1
42275,1,0,1
42276,4,1,4
42277,0,0,0
42278,2,1,2
42279,3,0,3
42280,3,0,3
42281,3,0,3
42282,2,0,2
42283,0,0,0
42284,0,4,-4
42285,1,0,1
42286,2,0,2
42287,2,0,2
42288,0,0,0
42289,1,0,1
42290,1,0,1
42291,0,0,0
42292,0,0,0
42293,2,0,2
42294,0,0,0
42295,0,0,0
42296,0,0,0
42297,1,0,1
42298,0,0,0
42299,0,0,0
42300,3,1,3
42301,4,1,4
42302,1,0,1
42303,2,0,2
42304,0,0,0
42305,1,0,1
42306,1,0,1
42307,0,0,0
42308,0,1,-1
42309,3,0,3
42310,1,1,-1
42311,0,1,-1
42312,0,0,0
42313,2,0,2
42314,0,2,-2
42315,0,1,-1
42316,1,0,1
42317,1,0,1
42318,0,1,-1
42319,0,0,0
42320,0,0,0
42321,0,1,-1
42322,1,0,1
42323,0,0,0
42324,0,1,-1
42325,1,0,1
42326,1,2,-2
42327,0,0,0
42328,3,0,3
42329,3,0,3
42330,1,0,1
42331,1,1,-1
42332,0,0,0
42333,1,0,1
42334,1,0,1
42335,0,1,-1
42336,0,0,0
42337,2,0,2
42338,1,0,1
42339,0,0,0
42340,1,0,1
42341,1,0,1
42342,0,0,0
42343,0,0,0
42344,0,0,0
42345,0,0,0
42346,1,0,1
42347,0,0,0
42348,0,0,0
42349,0,0,0
42350,1,0,1
42351,1,0,1
42352,0,0,0
42353,3,0,3
42354,1,0,1
42355,0,1,-1
42356,0,0,0
42357,1,1,-1
42358,1,0,1
42359,1,0,1
42360,0,2,-2
42361,2,0,2
42362,3,0,3
42363,1,2,-2
42364,1,0,1
42365,0,0,0
42366,0,1,-1
42367,1,3,-3
42368,0,0,0
42369,0,1,-1
42370,0,0,0
42371,1,1,-1
42372,0,2,-2
42373,0,0,0
42374,0,0,0
42375,0,0,0
42376,0,0,0
42377,0,0,0
42378,3,0,3
42379,2,0,2
42380,0,1,-1
42381,3,1,3
42382,2,0,2
42383,0,2,-2
42384,0,0,0
42385,1,0,1
42386,0,0,0
42387,1,0,1
42388,0,0,0
42389,2,0,2
42390,1,0,1
42391,2,0,2
42392,0,0,0
42393,1,0,1
42394,1,0,1
42395,0,0,0
42396,0,0,0
42397,0,3,-3
42398,0,0,0
42399,4,0,4
42400,0,0,0
42401,0,0,0
42402,1,0,1
42403,0,0,0
42404,3,0,3
42405,1,0,1
42406,1,0,1
42407,4,0,4
42408,2,3,-3
42409,1,1,-1
42410,3,0,3
42411,0,0,0
42412,2,0,2
42413,2,3,-3
42414,2,1,2
42415,0,0,0
42416,3,0,3
42417,1,0,1
42418,0,1,-1
42419,1,0,1
42420,0,0,0
42421,0,1,-1
42422,0,0,0
42423,2,1,2
42424,0,0,0
42425,1,0,1
42426,2,0,2
42427,0,0,0
42428,1,0,1
42429,0,0,0
42430,1,0,1
42431,1,0,1
42432,0,0,0
42433,1,0,1
42434,0,2,-2
42435,0,0,0
42436,0,0,0
42437,1,1,-1
42438,0,1,-1
42439,3,0,3
42440,1,3,-3
42441,0,1,-1
42442,0,0,0
42443,1,0,1
42444,0,0,0
42445,0,0,0
42446,1,0,1
42447,1,3,-3
42448,1,0,1
42449,1,0,1
42450,3,0,3
42451,1,0,1
42452,0,0,0
42453,2,0,2
42454,1,0,1
42455,1,0,1
42456,0,4,-4
42457,0,0,0
42458,3,0,3
42459,0,0,0
42460,2,1,2
42461,1,0,1
42462,0,1,-1
42463,0,0,0
42464,0,0,0
42465,0,0,0
42466,0,0,0
42467,0,5,-5
42468,3,0,3
42469,0,0,0
42470,1,0,1
42471,1,0,1
42472,1,1,-1
42473,0,1,-1
42474,0,0,0
42475,0,1,-1
42476,2,0,2
42477,2,0,2
42478,1,0,1
42479,0,0,0
42480,1,1,-1
42481,1,0,1
42482,1,0,1
42483,0,0,0
42484,1,1,-1
42485,1,0,1
42486,0,0,0
42487,1,0,1
42488,2,0,2
42489,1,1,-1
42490,2,0,2
42491,0,2,-2
42492,0,0,0
42493,4,0,4
42494,0,0,0
42495,2,0,2
42496,2,0,2
42497,0,0,0
42498,0,1,-1
42499,0,0,0
42500,0,0,0
42501,1,0,1
42502,2,0,2
42503,2,0,2
42504,0,0,0
42505,0,0,0
42506,1,0,1
42507,0,0,0
42508,0,0,0
42509,0,2,-2
42510,0,1,-1
42511,2,2,-2
42512,0,0,0
42513,0,0,0
42514,1,0,1
42515,1,1,-1
42516,0,1,-1
42517,2,0,2
42518,0,1,-1
42519,0,2,-2
42520,1,0,1
42521,0,0,0
42522,0,1,-1
42523,0,0,0
42524,1,1,-1
42525,0,0,0
42526,3,0,3
42527,1,1,-1
42528,0,3,-3
42529,1,0,1
42530,1,0,1
42531,0,0,0
42532,0,1,-1
42533,2,1,2
42534,1,0,1
42535,1,0,1
42536,0,0,0
42537,1,0,1
42538,0,0,0
42539,4,1,4
42540,3,2,3
42541,1,0,1
42542,0,3,-3
42543,0,0,0
42544,0,2,-2
42545,0,0,0
42546,0,0,0
42547,0,5,-5
42548,0,0,0
42549,1,0,1
42550,2,0,2
42551,1,0,1
42552,2,0,2
42553,0,1,-1
42554,0,0,0
42555,0,0,0
42556,1,0,1
42557,0,0,0
42558,1,1,-1
42559,0,1,-1
42560,1,0,1
42561,0,0,0
42562,3,0,3
42563,1,0,1
42564,0,0,0
42565,0,1,-1
42566,3,0,3
42567,1,0,1
42568,0,0,0
42569,0,0,0
42570,0,0,0
42571,0,3,-3
42572,0,1,-1
42573,1,0,1
42574,0,0,0
42575,0,0,0
42576,1,0,1
42577,1,0,1
42578,1,0,1
42579,0,1,-1
42580,0,1,-1
42581,1,1,-1
42582,0,0,0
42583,0,0,0
42584,2,0,2
42585,0,0,0
42586,1,0,1
42587,0,0,0
42588,0,0,0
42589,0,0,0
42590,0,0,0
42591,0,0,0
42592,3,0,3
42593,4,0,4
42594,0,0,0
42595,1,1,-1
42596,1,0,1
42597,1,0,1
42598,0,1,-1
42599,3,2,3
42600,2,0,2
42601,0,0,0
42602,0,0,0
42603,0,0,0
42604,0,0,0
42605,0,0,0
42606,1,0,1
42607,0,0,0
42608,0,0,0
42609,2,0,2
42610,0,0,0
42611,1,0,1
42612,1,0,1
42613,0,0,0
42614,2,0,2
42615,0,2,-2
42616,1,0,1
42617,0,1,-1
42618,0,0,0
42619,1,0,1
42620,0,0,0
42621,1,0,1
42622,2,0,2
42623,0,0,0
42624,0,0,0
42625,0,0,0
42626,0,0,0
42627,1,0,1
42628,0,1,-1
42629,1,0,1
42630,3,0,3
42631,2,0,2
42632,1,0,1
42633,0,0,0
42634,1,0,1
42635,0,0,0
42636,0,4,-4
42637,1,0,1
42638,0,0,0
42639,1,0,1
42640,0,1,-1
42641,1,0,1
42642,1,0,1
42643,2,0,2
42644,1,2,-2
42645,0,0,0
42646,1,1,-1
42647,1,1,-1
42648,0,0,0
42649,0,0,0
42650,3,0,3
42651,4,0,4
42652,0,1,-1
42653,0,1,-1
42654,0,0,0
42655,1,0,1
42656,2,0,2
42657,2,1,2
42658,1,0,1
42659,0,0,0
42660,2,0,2
42661,0,2,-2
42662,1,2,-2
42663,2,0,2
42664,0,0,0
42665,1,0,1
42666,0,0,0
42667,0,1,-1
42668,1,0,1
42669,0,0,0
42670,3,0,3
42671,0,0,0
42672,3,0,3
42673,0,0,0
42674,0,0,0
42675,2,1,2
42676,1,0,1
42677,0,1,-1
42678,1,0,1
42679,1,1,-1
42680,0,2,-2
42681,0,2,-2
42682,1,0,1
42683,1,1,-1
42684,0,0,0
42685,0,1,-1
42686,2,0,2
42687,0,0,0
42688,0,0,0
42689,0,0,0
42690,0,0,0
42691,1,0,1
42692,0,0,0
42693,1,0,1
42694,0,1,-1
42695,3,0,3
42696,1,0,1
42697,0,0,0
42698,1,0,1
42699,3,1,3
42700,0,0,0
42701,0,0,0
42702,1,0,1
42703,1,0,1
42704,2,0,2
42705,1,3,-3
42706,1,0,1
42707,0,0,0
42708,0,0,0
42709,2,0,2
42710,2,0,2
42711,0,0,0
42712,0,1,-1
42713,3,0,3
42714,1,0,1
42715,1,1,-1
42716,0,0,0
42717,1,0,1
42718,2,0,2
42719,0,0,0
42720,0,0,0
42721,0,0,0
42722,1,0,1
42723,0,0,0
42724,0,0,0
42725,3,0,3
42726,0,0,0
42727,0,1,-1
42728,1,1,-1
42729,1,1,-1
42730,1,1,-1
42731,1,0,1
42732,1,0,1
42733,0,2,-2
42734,1,0,1
42735,1,0,1
42736,1,0,1
42737,0,1,-1
42738,0,0,0
42739,0,1,-1
42740,2,0,2
42741,0,2,-2
42742,0,0,0
42743,0,0,0
42744,0,2,-2
42745,0,1,-1
42746,0,1,-1
42747,2,0,2
42748,3,1,3
42749,1,0,1
42750,1,1,-1
42751,1,0,1
42752,2,0,2
42753,0,0,0
42754,0,0,0
42755,0,3,-3
42756,0,1,-1
42757,1,0,1
42758,0,0,0
42759,3,0,3
42760,0,2,-2
42761,1,0,1
42762,0,1,-1
42763,2,0,2
42764,2,0,2
42765,2,0,2
42766,0,0,0
42767,1,4,-4
42768,0,0,0
42769,1,0,1
42770,1,0,1
42771,1,1,-1
42772,3,0,3
42773,0,0,0
42774,0,0,0
42775,1,2,-2
42776,0,0,0
42777,1,0,1
42778,0,0,0
42779,3,0,3
42780,0,0,0
42781,0,0,0
42782,0,1,-1
42783,0,0,0
42784,1,0,1
42785,1,0,1
42786,1,0,1
42787,0,0,0
42788,1,1,-1
42789,0,0,0
42790,0,0,0
42791,1,0,1
42792,0,0,0
42793,2,0,2
42794,1,1,-1
42795,0,0,0
42796,1,1,-1
42797,0,0,0
42798,0,1,-1
42799,1,0,1
42800,1,0,1
42801,0,1,-1
42802,2,0,2
42803,0,0,0
42804,1,1,-1
42805,1,1,-1
42806,0,1,-1
42807,0,0,0
42808,2,0,2
42809,0,3,-3
42810,0,0,0
42811,0,0,0
42812,2,0,2
42813,0,0,0
42814,3,0,3
42815,1,1,-1
42816,0,0,0
42817,1,0,1
42818,0,0,0
42819,3,0,3
42820,0,1,-1
42821,1,1,-1
42822,0,0,0
42823,0,0,0
42824,0,1,-1
42825,2,0,2
42826,0,1,-1
42827,1,0,1
42828,0,0,0
42829,3,0,3
42830,0,0,0
42831,0,2,-2
42832,1,0,1
42833,2,0,2
42834,0,1,-1
42835,2,0,2
42836,0,0,0
42837,1,1,-1
42838,0,0,0
42839,2,0,2
42840,1,0,1
42841,1,0,1
42842,3,0,3
42843,0,0,0
42844,1,0,1
42845,3,0,3
42846,0,1,-1
42847,0,1,-1
42848,0,1,-1
42849,0,0,0
42850,1,0,1
42851,1,1,-1
42852,0,0,0
42853,0,0,0
42854,1,1,-1
42855,1,0,1
42856,1,0,1
42857,0,1,-1
42858,1,0,1
42859,0,2,-2
42860,0,0,0
42861,2,1,2
42862,0,0,0
42863,1,0,1
42864,1,0,1
42865,0,1,-1
42866,3,0,3
42867,0,0,0
42868,0,0,0
42869,0,0,0
42870,2,1,2
42871,2,0,2
42872,0,0,0
42873,1,0,1
42874,0,0,0
42875,2,1,2
42876,0,0,0
42877,0,0,0
42878,1,0,1
42879,1,2,-2
42880,0,0,0
42881,0,1,-1
42882,0,0,0
42883,0,0,0
42884,3,0,3
42885,1,0,1
42886,1,0,1
42887,2,2,-2
42888,3,0,3
42889,3,0,3
42890,0,0,0
42891,0,0,0
42892,3,0,3
42893,2,0,2
42894,1,0,1
42895,0,0,0
42896,3,0,3
42897,3,0,3
42898,3,0,3
42899,0,0,0
42900,1,0,1
42901,2,0,2
42902,0,0,0
42903,3,0,3
42904,1,0,1
42905,0,0,0
42906,0,0,0
42907,0,3,-3
42908,0,0,0
42909,0,1,-1
42910,0,0,0
42911,2,0,2
42912,1,0,1
42913,0,1,-1
42914,1,0,1
42915,0,0,0
42916,0,0,0
42917,1,0,1
42918,0,0,0
42919,0,0,0
42920,0,0,0
42921,0,0,0
42922,2,0,2
42923,0,0,0
42924,0,0,0
42925,2,0,2
42926,0,0,0
42927,1,0,1
42928,0,0,0
42929,2,1,2
42930,0,1,-1
42931,0,1,-1
42932,0,0,0
42933,0,1,-1
42934,0,0,0
42935,0,1,-1
42936,0,0,0
42937,0,0,0
42938,1,1,-1
42939,1,0,1
42940,0,0,0
42941,0,0,0
42942,6,0,6
42943,0,0,0
42944,1,0,1
42945,1,0,1
42946,1,0,1
42947,1,0,1
42948,2,0,2
42949,1,0,1
42950,0,0,0
42951,0,0,0
42952,1,0,1
42953,1,1,-1
42954,1,0,1
42955,0,0,0
42956,0,0,0
42957,1,2,-2
42958,0,0,0
42959,1,0,1
42960,0,1,-1
42961,0,0,0
42962,0,0,0
42963,0,0,0
42964,2,0,2
42965,0,0,0
42966,0,0,0
42967,0,1,-1
42968,1,1,-1
42969,0,1,-1
42970,0,0,0
42971,3,0,3
42972,1,0,1
42973,0,2,-2
42974,2,0,2
42975,0,0,0
42976,0,1,-1
42977,1,0,1
42978,1,0,1
42979,0,0,0
42980,0,1,-1
42981,1,0,1
42982,0,2,-2
42983,1,4,-4
42984,0,0,0
42985,1,0,1
42986,1,0,1
42987,2,0,2
42988,0,1,-1
42989,5,0,5
42990,1,0,1
42991,2,0,2
42992,3,0,3
42993,1,2,-2
42994,0,4,-4
42995,0,2,-2
42996,1,0,1
42997,0,0,0
42998,1,1,-1
42999,0,0,0
43000,0,0,0
43001,0,0,0
43002,1,0,1
43003,0,0,0
43004,0,1,-1
43005,0,0,0
43006,0,0,0
43007,2,0,2
43008,0,0,0
43009,1,1,-1
43010,2,1,2
43011,0,0,0
43012,0,0,0
43013,0,1,-1
43014,0,0,0
43015,3,0,3
43016,3,0,3
43017,2,1,2
43018,1,1,-1
43019,0,2,-2
43020,0,0,0
43021,0,0,0
43022,0,0,0
43023,2,1,2
43024,1,1,-1
43025,1,0,1
43026,1,1,-1
43027,0,0,0
43028,0,1,-1
43029,0,0,0
43030,0,0,0
43031,0,0,0
43032,0,0,0
43033,0,0,0
43034,0,0,0
43035,0,0,0
43036,0,1,-1
43037,0,0,0
43038,1,0,1
43039,1,0,1
43040,0,0,0
43041,0,2,-2
43042,1,0,1
43043,0,0,0
43044,1,0,1
43045,0,0,0
43046,0,2,-2
43047,1,0,1
43048,0,0,0
43049,0,0,0
43050,3,0,3
43051,2,0,2
43052,0,0,0
43053,1,0,1
43054,2,0,2
43055,2,0,2
43056,0,1,-1
43057,2,0,2
43058,1,0,1
43059,0,0,0
43060,0,3,-3
43061,2,0,2
43062,0,3,-3
43063,0,0,0
43064,0,1,-1
43065,1,0,1
43066,0,1,-1
43067,0,1,-1
43068,0,1,-1
43069,0,0,0
43070,1,0,1
43071,1,0,1
43072,2,0,2
43073,1,1,-1
43074,1,0,1
43075,0,0,0
43076,1,0,1
43077,0,2,-2
43078,0,0,0
43079,1,0,1
43080,0,0,0
43081,0,2,-2
43082,1,1,-1
43083,0,0,0
43084,1,0,1
43085,0,1,-1
43086,0,0,0
43087,3,0,3
43088,0,0,0
43089,0,0,0
43090,0,0,0
43091,2,0,2
43092,1,0,1
43093,1,0,1
43094,2,0,2
43095,0,0,0
43096,2,1,2
43097,1,0,1
43098,0,0,0
43099,1,0,1
43100,0,0,0
43101,0,0,0
43102,0,0,0
43103,0,0,0
43104,1,0,1
43105,1,0,1
43106,3,0,3
43107,1,0,1
43108,0,0,0
43109,0,0,0
43110,0,1,-1
43111,0,0,0
43112,0,0,0
43113,2,0,2
43114,2,0,2
43115,1,0,1
43116,0,0,0
43117,0,0,0
43118,3,0,3
43119,3,0,3
43120,0,1,-1
43121,0,0,0
43122,1,0,1
43123,2,0,2
43124,3,0,3
43125,0,0,0
43126,1,1,-1
43127,0,1,-1
43128,2,0,2
43129,3,0,3
43130,0,0,0
43131,1,2,-2
43132,0,0,0
43133,1,1,-1
43134,2,0,2
43135,3,0,3
43136,0,0,0
43137,1,1,-1
43138,2,0,2
43139,2,0,2
43140,3,0,3
43141,0,0,0
43142,0,0,0
43143,1,0,1
43144,1,0,1
43145,0,1,-1
43146,0,0,0
43147,1,0,1
43148,2,0,2
43149,4,0,4
43150,2,0,2
43151,1,0,1
43152,0,0,0
43153,1,0,1
43154,0,0,0
43155,1,0,1
43156,1,1,-1
43157,0,0,0
43158,0,0,0
43159,0,1,-1
43160,1,1,-1
43161,0,0,0
43162,1,0,1
43163,0,0,0
43164,0,0,0
43165,1,0,1
43166,0,0,0
43167,0,2,-2
43168,0,0,0
43169,1,0,1
43170,0,1,-1
43171,0,0,0
43172,1,1,-1
43173,1,1,-1
43174,0,1,-1
43175,0,0,0
43176,2,0,2
43177,0,0,0
43178,0,0,0
43179,2,0,2
43180,1,2,-2
43181,0,0,0
43182,0,0,0
43183,0,0,0
43184,1,1,-1
43185,0,0,0
43186,2,0,2
43187,0,1,-1
43188,1,1,-1
43189,1,0,1
43190,2,0,2
43191,0,0,0
43192,2,2,-2
43193,0,0,0
43194,0,0,0
43195,1,3,-3
43196,1,0,1
43197,2,0,2
43198,1,0,1
43199,0,2,-2
43200,1,0,1
43201,0,0,0
43202,2,1,2
43203,2,0,2
43204,3,0,3
43205,1,0,1
43206,0,0,0
43207,3,0,3
43208,0,0,0
43209,0,0,0
43210,1,0,1
43211,1,0,1
43212,0,0,0
43213,1,0,1
43214,0,2,-2
43215,0,0,0
43216,1,0,1
43217,1,0,1
43218,0,1,-1
43219,1,0,1
43220,0,2,-2
43221,0,0,0
43222,1,0,1
43223,0,0,0
43224,0,1,-1
43225,1,0,1
43226,1,0,1
43227,0,2,-2
43228,2,0,2
43229,1,0,1
43230,4,0,4
43231,0,1,-1
43232,0,0,0
43233,0,0,0
43234,0,0,0
43235,1,2,-2
43236,0,1,-1
43237,0,0,0
43238,0,0,0
43239,0,0,0
43240,0,0,0
43241,0,0,0
43242,1,0,1
43243,2,0,2
43244,0,0,0
43245,3,0,3
43246,0,1,-1
43247,1,0,1
43248,0,0,0
43249,0,0,0
43250,0,0,0
43251,0,1,-1
43252,2,0,2
43253,5,0,5
43254,0,0,0
43255,0,0,0
43256,0,1,-1
43257,1,0,1
43258,1,2,-2
43259,2,0,2
43260,1,0,1
43261,0,0,0
43262,4,0,4
43263,0,0,0
43264,3,0,3
43265,0,0,0
43266,1,0,1
43267,0,1,-1
43268,0,0,0
43269,3,0,3
43270,2,0,2
43271,0,1,-1
43272,1,0,1
43273,0,1,-1
43274,0,2,-2
43275,1,0,1
43276,2,0,2
43277,1,0,1
43278,0,1,-1
43279,0,0,0
43280,1,0,1
43281,1,0,1
43282,0,2,-2
43283,0,1,-1
43284,3,0,3
43285,1,0,1
43286,4,0,4
43287,2,1,2
43288,2,0,2
43289,0,2,-2
43290,2,0,2
43291,0,0,0
43292,0,0,0
43293,0,0,0
43294,3,0,3
43295,1,0,1
43296,0,0,0
43297,1,0,1
43298,0,0,0
43299,0,0,0
43300,3,1,3
43301,0,1,-1
43302,3,0,3
43303,0,0,0
43304,1,1,-1
43305,0,1,-1
43306,0,2,-2
43307,2,0,2
43308,1,1,-1
43309,5,0,5
43310,1,2,-2
43311,0,1,-1
43312,0,2,-2
43313,1,1,-1
43314,0,1,-1
43315,1,0,1
43316,2,0,2
43317,1,0,1
43318,1,0,1
43319,1,0,1
43320,4,0,4
43321,0,0,0
43322,0,0,0
43323,1,0,1
43324,3,1,3
43325,0,0,0
43326,1,0,1
43327,1,0,1
43328,0,0,0
43329,0,0,0
43330,1,2,-2
43331,0,0,0
43332,2,0,2
43333,2,0,2
43334,3,0,3
43335,1,0,1
43336,0,0,0
43337,1,0,1
43338,0,0,0
43339,0,0,0
43340,0,0,0
43341,0,1,-1
43342,1,0,1
43343,3,0,3
43344,3,0,3
43345,0,0,0
43346,1,0,1
43347,0,0,0
43348,0,3,-3
43349,2,0,2
43350,0,0,0
43351,0,0,0
43352,1,1,-1
43353,0,0,0
43354,0,0,0
43355,1,0,1
43356,0,3,-3
43357,1,0,1
43358,0,1,-1
43359,5,0,5
43360,0,1,-1
43361,0,0,0
43362,1,0,1
43363,2,1,2
43364,1,0,1
43365,2,0,2
43366,1,0,1
43367,1,0,1
43368,1,0,1
43369,0,2,-2
43370,0,0,0
43371,0,0,0
43372,1,1,-1
43373,2,0,2
43374,1,0,1
43375,0,0,0
43376,0,0,0
43377,0,0,0
43378,0,0,0
43379,1,0,1
43380,1,0,1
43381,1,1,-1
43382,0,1,-1
43383,3,2,3
43384,0,1,-1
43385,0,1,-1
43386,1,0,1
43387,0,0,0
43388,1,0,1
43389,0,0,0
43390,1,2,-2
43391,1,0,1
43392,0,0,0
43393,0,0,0
43394,0,3,-3
43395,1,0,1
43396,4,2,4
43397,0,5,-5
43398,4,1,4
43399,1,0,1
43400,0,0,0
43401,0,0,0
43402,4,0,4
43403,4,0,4
43404,1,2,-2
43405,2,0,2
43406,0,1,-1
43407,2,0,2
43408,1,0,1
43409,0,2,-2
43410,1,0,1
43411,1,0,1
43412,1,0,1
43413,0,0,0
43414,3,0,3
43415,2,0,2
43416,0,0,0
43417,2,0,2
43418,1,1,-1
43419,0,1,-1
43420,0,0,0
43421,1,0,1
43422,1,0,1
43423,3,0,3
43424,0,1,-1
43425,1,0,1
43426,2,2,-2
43427,0,1,-1
43428,1,0,1
43429,0,0,0
43430,0,0,0
43431,1,1,-1
43432,3,2,3
43433,0,0,0
43434,1,0,1
43435,0,1,-1
43436,1,0,1
43437,0,0,0
43438,0,1,-1
43439,0,0,0
43440,1,1,-1
43441,0,0,0
43442,1,0,1
43443,1,0,1
43444,1,0,1
43445,0,0,0
43446,0,1,-1
43447,1,0,1
43448,1,1,-1
43449,1,1,-1
43450,1,0,1
43451,0,0,0
43452,2,0,2
43453,0,4,-4
43454,0,0,0
43455,1,2,-2
43456,0,0,0
43457,1,0,1
43458,0,3,-3
43459,3,0,3
43460,0,1,-1
43461,0,0,0
43462,1,0,1
43463,0,0,0
43464,0,0,0
43465,1,3,-3
43466,1,0,1
43467,1,1,-1
43468,0,1,-1
43469,0,1,-1
43470,1,1,-1
43471,2,0,2
43472,0,0,0
43473,0,0,0
43474,2,0,2
43475,1,0,1
43476,0,1,-1
43477,0,1,-1
43478,0,0,0
43479,1,0,1
43480,1,1,-1
43481,1,0,1
43482,1,0,1
43483,1,0,1
43484,0,1,-1
43485,0,0,0
43486,1,0,1
43487,2,0,2
43488,1,0,1
43489,2,0,2
43490,1,0,1
43491,0,1,-1
43492,1,0,1
43493,0,0,0
43494,1,0,1
43495,1,0,1
43496,0,0,0
43497,2,0,2
43498,0,0,0
43499,0,0,0
43500,0,0,0
43501,0,0,0
43502,1,0,1
43503,0,0,0
43504,2,0,2
43505,1,0,1
43506,1,0,1
43507,0,0,0
43508,0,1,-1
43509,0,0,0
43510,1,0,1
43511,0,1,-1
43512,2,2,-2
43513,0,1,-1
43514,0,2,-2
43515,0,0,0
43516,0,0,0
43517,0,0,0
43518,0,0,0
43519,8,0,8
43520,0,0,0
43521,2,1,2
43522,1,1,-1
43523,0,0,0
43524,1,0,1
43525,0,0,0
43526,2,2,-2
43527,0,1,-1
43528,2,0,2
43529,1,0,1
43530,1,0,1
43531,0,0,0
43532,1,0,1
43533,0,0,0
43534,1,0,1
43535,0,0,0
43536,1,0,1
43537,3,1,3
43538,0,0,0
43539,1,0,1
43540,1,0,1
43541,0,0,0
43542,0,0,0
43543,0,0,0
43544,2,0,2
43545,0,0,0
43546,1,0,1
43547,1,0,1
43548,2,0,2
43549,1,0,1
43550,1,0,1
43551,0,3,-3
43552,0,0,0
43553,2,0,2
43554,1,0,1
43555,0,0,0
43556,0,0,0
43557,0,1,-1
43558,0,0,0
43559,2,0,2
43560,1,0,1
43561,0,0,0
43562,2,1,2
43563,0,0,0
43564,0,0,0
43565,1,2,-2
43566,0,1,-1
43567,1,2,-2
43568,1,0,1
43569,3,0,3
43570,1,0,1
43571,1,0,1
43572,0,0,0
43573,0,0,0
43574,0,1,-1
43575,0,0,0
43576,0,0,0
43577,0,0,0
43578,0,1,-1
43579,0,1,-1
43580,0,0,0
43581,3,1,3
43582,0,0,0
43583,4,0,4
43584,3,0,3
43585,0,0,0
43586,3,1,3
43587,0,0,0
43588,0,0,0
43589,1,1,-1
43590,2,0,2
43591,0,0,0
43592,1,0,1
43593,0,0,0
43594,0,0,0
43595,0,0,0
43596,1,0,1
43597,0,0,0
43598,0,0,0
43599,1,0,1
43600,0,2,-2
43601,0,1,-1
43602,1,0,1
43603,0,0,0
43604,0,1,-1
43605,2,0,2
43606,0,0,0
43607,2,3,-3
43608,1,0,1
43609,3,0,3
43610,0,0,0
43611,1,0,1
43612,2,0,2
43613,0,0,0
43614,1,0,1
43615,3,0,3
43616,0,0,0
43617,0,0,0
43618,1,0,1
43619,1,0,1
43620,0,1,-1
43621,3,0,3
43622,1,1,-1
43623,0,0,0
43624,0,0,0
43625,1,0,1
43626,1,0,1
43627,0,1,-1
43628,1,0,1
43629,2,0,2
43630,1,0,1
43631,0,0,0
43632,1,2,-2
43633,1,0,1
43634,0,0,0
43635,2,0,2
43636,0,0,0
43637,0,1,-1
43638,1,0,1
43639,1,0,1
43640,0,0,0
43641,1,0,1
43642,0,0,0
43643,0,0,0
43644,2,0,2
43645,0,0,0
43646,0,1,-1
43647,0,1,-1
43648,0,0,0
43649,1,0,1
43650,1,0,1
43651,1,0,1
43652,0,1,-1
43653,0,0,0
43654,0,0,0
43655,0,1,-1
43656,1,0,1
43657,0,0,0
43658,1,0,1
43659,1,0,1
43660,0,0,0
43661,0,0,0
43662,1,1,-1
43663,0,0,0
43664,2,0,2
43665,0,0,0
43666,0,0,0
43667,1,0,1
43668,1,0,1
43669,0,0,0
43670,0,0,0
43671,0,0,0
43672,0,0,0
43673,0,1,-1
43674,0,1,-1
43675,0,0,0
43676,3,0,3
43677,0,0,0
43678,0,0,0
43679,1,0,1
43680,0,0,0
43681,0,0,0
43682,0,1,-1
43683,0,1,-1
43684,2,0,2
43685,0,1,-1
43686,3,0,3
43687,1,1,-1
43688,0,0,0
43689,0,0,0
43690,1,0,1
43691,0,1,-1
43692,3,0,3
43693,2,0,2
43694,0,0,0
43695,1,1,-1
43696,0,0,0
43697,1,0,1
43698,0,3,-3
43699,0,0,0
